id,zip,h5,h6r,h7,h8,h9,party,term,bluepoints,greenpoints,wonelection
103101,103,2,2,19,7,96,民主進步黨,9,0,4,NA
103103,103,2,2,4,2,96,民主進步黨,9,1,3,NA
103111,103,96,96,96,1,96,民主進步黨,9,1,0,NA
103113,103,96,92,96,12,2,沒有投票權(跳答h8),9,0,1,NA
103116,103,96,92,96,12,12,沒有投票權(跳答h8),9,0,0,NA
103117,103,96,96,96,1,96,NA,9,1,0,NA
103119,103,96,92,96,12,2,沒有投票權(跳答h8),9,0,1,NA
103123,103,2,19,19,12,7,民主進步黨,9,0,4,*
103124,103,98,97,97,11,12,民主進步黨,9,0,0,NA
103126,103,3,1,19,9,1,新黨,9,4,1,NA
103129,103,1,1,1,1,96,新黨,9,4,0,NA
103131,103,2,2,4,12,2,民主進步黨,9,1,3,NA
103135,103,3,4,1,4,96,新黨,9,3,0,NA
103138,103,98,98,98,98,98,民主進步黨,9,0,0,NA
103139,103,2,2,2,10,2,民主進步黨,9,0,5,NA
103203,103,96,96,96,12,2,民主進步黨,9,0,1,NA
103207,103,2,24,2,2,96,信心希望聯盟,9,0,3,NA
103214,103,98,98,98,12,12,民主進步黨,9,0,0,NA
103215,103,2,2,2,12,2,民主進步黨,9,0,4,NA
103225,103,1,3,3,3,96,新黨,9,4,0,NA
103227,103,2,2,2,2,96,民主進步黨,9,0,4,NA
103228,103,1,1,1,12,3,新黨,9,4,0,NA
103229,103,3,4,4,4,96,新黨,9,3,0,NA
103232,103,96,96,96,1,96,民主進步黨,9,1,0,NA
103233,103,1,1,1,1,96,新黨,9,4,0,NA
103234,103,96,96,96,12,12,民主進步黨,9,0,0,NA
106101,106,2,2,2,2,96,綠黨社會民主黨聯盟,9,0,4,NA
106103,106,1,1,1,12,12,中國國民黨,9,3,0,NA
106113,106,3,1,1,1,96,中國國民黨,9,4,0,NA
106114,106,1,1,3,12,9,中國國民黨,9,4,0,NA
106120,106,2,1,97,1,96,中國國民黨,9,2,1,NA
106121,106,96,96,96,12,12,中國國民黨,9,0,0,NA
106124,106,2,2,2,2,96,綠黨社會民主黨聯盟,9,0,4,NA
106127,106,2,9,9,12,8,綠黨社會民主黨聯盟,9,0,3,NA
106134,106,96,96,96,12,12,中國國民黨,9,0,0,NA
106136,106,2,2,2,2,96,綠黨社會民主黨聯盟,9,0,4,NA
106138,106,2,2,2,7,96,綠黨社會民主黨聯盟,9,0,4,NA
106202,106,1,1,1,12,12,中國國民黨,9,3,0,NA
106204,106,96,96,96,12,12,中國國民黨,9,0,0,NA
106205,106,96,96,96,9,9,綠黨社會民主黨聯盟,9,2,0,NA
106206,106,2,2,91,12,2,綠黨社會民主黨聯盟,9,0,3,NA
106212,106,2,9,9,12,10,綠黨社會民主黨聯盟,9,0,4,NA
106217,106,1,1,1,12,12,中國國民黨,9,3,0,NA
106223,106,2,97,97,12,12,NA,9,0,1,NA
106224,106,96,96,96,12,9,中國國民黨,9,1,0,NA
106229,106,96,96,96,12,12,無黨籍及未經政黨推薦,9,0,0,NA
106236,106,2,2,2,12,10,綠黨社會民主黨聯盟,9,0,4,NA
106238,106,1,1,1,1,96,中國國民黨,9,4,0,NA
106240,106,4,91,1,12,1,投廢票,9,2,0,NA
110103,110,2,33,26,6,96,中國國民黨,9,0,1,NA
110109,110,3,2,1,1,96,中國國民黨,9,3,1,*
110117,110,1,1,1,12,1,中國國民黨,9,4,0,NA
110123,110,1,1,3,1,96,中國國民黨,9,4,0,NA
110133,110,98,19,19,7,96,綠黨社會民主黨聯盟,9,0,3,NA
110136,110,98,98,98,98,98,中國國民黨,9,0,0,NA
110139,110,2,1,97,12,12,中國國民黨,9,1,1,NA
110140,110,2,19,19,7,96,綠黨社會民主黨聯盟,9,0,4,NA
110204,110,2,2,2,2,96,綠黨社會民主黨聯盟,9,0,4,NA
110205,110,98,98,98,12,12,中國國民黨,9,0,0,NA
110206,110,2,2,2,10,10,綠黨社會民主黨聯盟,9,0,5,NA
110208,110,98,98,98,98,12,中國國民黨,9,0,0,NA
110212,110,2,2,9,6,96,綠黨社會民主黨聯盟,9,0,3,NA
110214,110,2,2,19,12,2,綠黨社會民主黨聯盟,9,0,4,NA
110216,110,96,92,96,2,96,沒有投票權(跳答h8),9,0,1,NA
110217,110,98,98,98,98,98,中國國民黨,9,0,0,NA
110219,110,96,96,96,12,1,中國國民黨,9,1,0,NA
110221,110,96,96,96,12,2,綠黨社會民主黨聯盟,9,0,1,NA
110223,110,2,1,19,12,12,中國國民黨,9,1,2,NA
110224,110,3,97,19,12,12,中國國民黨,9,1,1,NA
110225,110,96,96,96,12,1,中國國民黨,9,1,0,NA
110226,110,1,1,97,12,12,中國國民黨,9,2,0,NA
110227,110,96,96,96,12,5,中國國民黨,9,0,1,NA
110229,110,97,97,97,12,12,NA,9,0,0,NA
110232,110,2,7,2,12,2,綠黨社會民主黨聯盟,9,0,3,NA
111101,111,98,1,2,12,6,中國國民黨,9,1,1,NA
111103,111,96,96,96,9,1,中國國民黨,9,2,0,NA
111108,111,2,2,19,10,7,民主進步黨,9,0,5,NA
111111,111,4,1,18,12,9,中國國民黨,9,2,0,NA
111113,111,2,2,2,2,96,民主進步黨,9,0,4,NA
111114,111,1,1,1,12,1,中國國民黨,9,4,0,NA
111118,111,3,24,24,12,7,信心希望聯盟,9,1,1,NA
111120,111,96,96,96,7,96,民主進步黨,9,0,1,NA
111123,111,2,2,2,12,12,民主進步黨,9,0,3,NA
111124,111,2,2,2,12,12,民主進步黨,9,0,3,NA
111127,111,2,2,2,2,96,民主進步黨,9,0,4,NA
111131,111,2,4,19,12,12,民主進步黨,9,0,2,NA
111137,111,1,1,1,12,9,中國國民黨,9,4,0,NA
111140,111,98,98,98,12,12,中國國民黨,9,0,0,NA
111141,111,2,2,2,2,96,民主進步黨,9,0,4,NA
111143,111,96,96,96,12,12,中國國民黨,9,0,0,NA
111202,111,2,19,9,12,10,民主進步黨,9,0,4,*
111203,111,1,1,1,1,96,中國國民黨,9,4,0,NA
111204,111,1,1,1,12,12,中國國民黨,9,3,0,NA
111213,111,2,2,2,12,12,民主進步黨,9,0,3,NA
111215,111,2,2,22,6,96,民主進步黨,9,0,2,NA
111221,111,1,97,97,12,1,中國國民黨,9,2,0,NA
111225,111,2,9,19,12,7,民主進步黨,9,0,4,*
111230,111,2,2,6,2,96,民主進步黨,9,0,4,NA
111231,111,1,1,1,1,96,中國國民黨,9,4,0,NA
111232,111,3,2,9,12,8,民主進步黨,9,1,2,NA
111234,111,1,1,1,12,1,中國國民黨,9,4,0,NA
111241,111,98,98,98,98,98,中國國民黨,9,0,0,NA
112101,112,3,19,19,12,12,民主進步黨,9,1,2,NA
112103,112,96,96,96,2,96,中國國民黨,9,0,1,NA
112109,112,2,2,19,12,7,民主進步黨,9,0,4,NA
112110,112,2,2,2,2,96,民主進步黨,9,0,4,NA
112111,112,1,1,1,1,96,中國國民黨,9,4,0,NA
112114,112,98,98,98,12,12,民主進步黨,9,0,0,NA
112118,112,96,96,96,12,12,中國國民黨,9,0,0,NA
112123,112,2,2,2,2,96,民主進步黨,9,0,4,NA
112124,112,2,2,2,2,96,民主進步黨,9,0,4,NA
112127,112,1,2,2,12,12,民主進步黨,9,1,2,NA
112129,112,1,1,1,1,96,中國國民黨,9,4,0,NA
112130,112,2,2,2,2,96,民主進步黨,9,0,4,NA
112132,112,96,96,96,12,12,中國國民黨,9,0,0,NA
112133,112,98,1,1,9,9,中國國民黨,9,4,0,NA
112134,112,1,1,1,1,96,中國國民黨,9,4,0,NA
112135,112,3,1,1,1,96,中國國民黨,9,4,0,NA
112137,112,1,1,1,1,96,中國國民黨,9,4,0,NA
112201,112,2,2,2,2,96,民主進步黨,9,0,4,NA
112203,112,2,2,2,2,96,民主進步黨,9,0,4,NA
112205,112,2,2,19,12,12,民主進步黨,9,0,3,NA
112210,112,96,96,96,9,4,中國國民黨,9,2,0,NA
112215,112,2,2,2,2,96,民主進步黨,9,0,4,NA
112216,112,1,1,1,12,1,中國國民黨,9,4,0,NA
112218,112,2,2,2,2,96,民主進步黨,9,0,4,NA
112221,112,1,1,1,1,96,中國國民黨,9,4,0,NA
112222,112,96,96,96,12,12,中國國民黨,9,0,0,NA
112224,112,1,1,3,3,96,中國國民黨,9,4,0,NA
112228,112,2,2,2,12,12,民主進步黨,9,0,3,NA
112234,112,2,2,2,2,96,民主進步黨,9,0,4,NA
112235,112,2,6,6,10,10,民主進步黨,9,0,5,*
112237,112,2,2,2,2,96,民主進步黨,9,0,4,NA
112241,112,2,2,97,12,12,民主進步黨,9,0,2,NA
114107,114,2,2,4,2,96,綠黨社會民主黨聯盟,9,1,3,NA
114108,114,3,1,1,12,1,中國國民黨,9,4,0,NA
114112,114,2,2,4,12,12,NA,9,1,2,NA
114113,114,1,1,1,9,1,中國國民黨,9,5,0,NA
114114,114,96,96,96,2,96,中國國民黨,9,0,1,NA
114120,114,2,2,19,2,96,綠黨社會民主黨聯盟,9,0,4,NA
114122,114,2,1,1,1,96,中國國民黨,9,3,1,NA
114123,114,1,1,3,3,96,中國國民黨,9,4,0,NA
114124,114,96,96,96,12,2,中國國民黨,9,0,1,NA
114127,114,1,1,1,9,1,中國國民黨,9,5,0,NA
114132,114,2,1,2,12,12,中國國民黨,9,1,2,NA
114133,114,2,1,19,2,96,中國國民黨,9,1,3,NA
114201,114,1,1,1,1,96,中國國民黨,9,4,0,NA
114202,114,2,19,2,1,96,時代力量,9,1,3,NA
114205,114,3,1,1,1,96,中國國民黨,9,4,0,NA
114207,114,2,92,96,7,96,沒有投票權(跳答h8),9,0,2,NA
114208,114,3,98,98,98,98,中國國民黨,9,1,0,NA
114210,114,1,1,1,1,96,中國國民黨,9,4,0,NA
114216,114,2,2,2,12,2,綠黨社會民主黨聯盟,9,0,4,NA
114219,114,1,1,1,9,1,中國國民黨,9,5,0,NA
114222,114,3,4,4,4,96,親民黨,9,3,0,NA
114226,114,2,2,2,2,96,綠黨社會民主黨聯盟,9,0,4,NA
114229,114,2,4,1,1,96,親民黨,9,2,1,NA
114235,114,1,1,3,1,96,中國國民黨,9,4,0,NA
114237,114,2,19,2,12,10,時代力量,9,0,4,NA
114238,114,1,19,1,12,1,時代力量,9,3,1,NA
116103,116,98,98,98,1,96,中國國民黨,9,1,0,NA
116104,116,96,96,96,12,12,中國國民黨,9,0,0,NA
116106,116,98,1,1,1,96,中國國民黨,9,3,0,NA
116108,116,2,97,19,12,12,中國國民黨,9,0,2,NA
116110,116,96,96,96,12,7,中國國民黨,9,0,1,NA
116111,116,2,2,2,2,96,綠黨社會民主黨聯盟,9,0,4,NA
116113,116,97,97,97,12,12,中國國民黨,9,0,0,NA
116114,116,96,96,96,12,12,中國國民黨,9,0,0,NA
116118,116,1,1,3,1,96,中國國民黨,9,4,0,NA
116119,116,2,1,1,1,96,中國國民黨,9,3,1,NA
116120,116,98,97,97,12,12,中國國民黨,9,0,0,NA
116129,116,2,2,2,2,96,綠黨社會民主黨聯盟,9,0,4,NA
116133,116,96,96,96,97,97,中國國民黨,9,0,0,NA
116135,116,96,96,96,9,9,中國國民黨,9,2,0,NA
116137,116,96,96,96,12,12,中國國民黨,9,0,0,NA
116202,116,96,96,96,12,12,中國國民黨,9,0,0,NA
116209,116,1,1,9,12,9,中國國民黨,9,3,1,NA
116212,116,96,96,96,12,12,綠黨社會民主黨聯盟,9,0,0,NA
116213,116,2,19,19,12,7,綠黨社會民主黨聯盟,9,0,4,NA
116217,116,2,2,2,12,12,綠黨社會民主黨聯盟,9,0,3,NA
116219,116,96,92,96,12,12,沒有投票權(跳答h8),9,0,0,NA
116220,116,98,97,97,12,12,中國國民黨,9,0,0,NA
116223,116,2,2,2,12,12,綠黨社會民主黨聯盟,9,0,3,NA
116225,116,96,92,96,12,2,沒有投票權(跳答h8),9,0,1,NA
116230,116,97,97,97,12,97,中國國民黨,9,0,0,NA
116231,116,96,96,96,12,12,綠黨社會民主黨聯盟,9,0,0,NA
116235,116,3,9,19,12,12,綠黨社會民主黨聯盟,9,1,2,NA
116237,116,2,97,2,12,12,綠黨社會民主黨聯盟,9,0,2,NA
204101,204,1,1,97,1,96,中國國民黨,9,3,0,NA
204103,204,2,2,19,2,96,民主進步黨,9,0,4,NA
204105,204,2,2,2,11,2,民主進步黨,9,0,4,NA
204106,204,2,90,97,98,1,民主進步黨,9,1,1,NA
204107,204,3,19,19,1,96,中國國民黨,9,2,2,NA
204109,204,3,1,4,4,96,中國國民黨,9,4,0,NA
204110,204,2,91,1,9,1,投廢票,9,3,1,NA
204111,204,2,2,6,2,96,民主進步黨,9,0,4,NA
204112,204,3,1,1,4,96,中國國民黨,9,4,0,NA
204115,204,1,1,1,12,12,中國國民黨,9,3,0,NA
204118,204,1,1,1,1,96,中國國民黨,9,4,0,NA
204120,204,2,2,2,2,96,民主進步黨,9,0,4,NA
204121,204,3,2,97,12,12,民主進步黨,9,1,1,NA
204123,204,2,2,2,12,12,民主進步黨,9,0,3,NA
204125,204,2,21,2,12,12,民國黨,9,0,2,NA
204202,204,3,4,4,12,12,親民黨,9,2,0,NA
204204,204,1,1,1,12,12,中國國民黨,9,3,0,NA
204206,204,96,96,96,12,1,中國國民黨,9,1,0,NA
204208,204,2,2,19,12,10,民主進步黨,9,0,4,NA
204211,204,96,96,96,12,9,中國國民黨,9,1,0,NA
204213,204,1,1,1,9,9,中國國民黨,9,5,0,NA
204215,204,2,2,2,2,96,民主進步黨,9,0,4,NA
204217,204,1,1,3,1,96,中國國民黨,9,4,0,NA
204218,204,2,2,2,10,2,民主進步黨,9,0,5,NA
204219,204,2,2,24,2,96,民主進步黨,9,0,3,NA
204221,204,2,19,19,12,7,民主進步黨,9,0,4,*
204223,204,2,2,4,12,12,民主進步黨,9,1,2,NA
204224,204,98,2,1,98,98,民主進步黨,9,1,1,NA
204228,204,1,2,1,12,9,民主進步黨,9,3,1,NA
204229,204,2,2,19,12,6,民主進步黨,9,0,3,NA
204232,204,2,2,2,12,12,民主進步黨,9,0,3,NA
220102,220,2,2,2,2,96,民主進步黨,9,0,4,NA
220105,220,96,96,96,12,9,中國國民黨,9,1,0,NA
220108,220,96,96,96,6,96,民主進步黨,9,0,0,NA
220114,220,96,96,96,12,9,中國國民黨,9,1,0,NA
220115,220,1,1,1,12,12,中國國民黨,9,3,0,NA
220118,220,2,2,2,2,96,民主進步黨,9,0,4,NA
220122,220,1,1,1,1,96,中國國民黨,9,4,0,NA
220124,220,2,2,2,2,96,民主進步黨,9,0,4,NA
220125,220,96,92,96,12,12,沒有投票權(跳答h8),9,0,0,NA
220130,220,96,96,96,12,1,中國國民黨,9,1,0,NA
220131,220,3,1,1,1,96,中國國民黨,9,4,0,NA
220134,220,96,92,96,6,96,沒有投票權(跳答h8),9,0,0,NA
220201,220,2,2,2,10,10,民主進步黨,9,0,5,NA
220206,220,98,97,97,11,11,民主進步黨,9,0,0,NA
220209,220,2,2,19,12,7,民主進步黨,9,0,4,NA
220210,220,1,1,1,1,96,中國國民黨,9,4,0,NA
220213,220,2,97,2,2,96,民主進步黨,9,0,3,*
220214,220,2,2,2,2,96,民主進步黨,9,0,4,NA
220215,220,2,2,2,12,12,民主進步黨,9,0,3,NA
220218,220,98,97,98,11,11,中國國民黨,9,0,0,NA
220220,220,2,2,2,12,12,民主進步黨,9,0,3,NA
220222,220,1,1,1,12,12,中國國民黨,9,3,0,NA
220223,220,2,2,2,12,12,民主進步黨,9,0,3,NA
220226,220,2,90,2,12,12,民主進步黨,9,0,2,NA
220228,220,2,2,2,2,96,民主進步黨,9,0,4,NA
220231,220,2,2,19,10,10,民主進步黨,9,0,5,NA
221101,221,98,98,98,98,12,中國國民黨,9,0,0,NA
221103,221,97,18,97,12,6,中國國民黨,9,0,0,NA
221107,221,2,2,2,2,96,時代力量,9,0,4,*
221109,221,2,2,2,2,96,時代力量,9,0,4,*
221112,221,3,4,7,4,96,中國國民黨,9,2,0,NA
221116,221,96,96,96,12,12,中國國民黨,9,0,0,NA
221119,221,96,96,96,12,12,中國國民黨,9,0,0,NA
221122,221,2,19,2,2,96,時代力量,9,0,4,NA
221125,221,96,96,96,2,96,中國國民黨,9,0,1,NA
221128,221,96,96,96,12,9,中國國民黨,9,1,0,NA
221129,221,96,96,96,12,12,中國國民黨,9,0,0,NA
221130,221,1,1,9,12,12,中國國民黨,9,2,1,NA
221132,221,96,96,96,12,12,中國國民黨,9,0,0,NA
221201,221,2,2,2,2,96,時代力量,9,0,4,*
221202,221,96,96,96,12,3,中國國民黨,9,1,0,NA
221204,221,96,92,96,1,96,沒有投票權(跳答h8),9,1,0,NA
221206,221,2,91,91,10,10,投廢票,9,0,3,NA
221211,221,2,19,2,2,96,時代力量,9,0,4,NA
221214,221,97,97,97,12,12,中國國民黨,9,0,0,NA
221216,221,1,1,1,12,12,中國國民黨,9,3,0,NA
221218,221,96,92,96,12,12,沒有投票權(跳答h8),9,0,0,NA
221219,221,3,1,1,1,96,中國國民黨,9,4,0,NA
221222,221,1,91,91,12,12,投廢票,9,1,0,NA
221223,221,1,1,1,1,96,中國國民黨,9,4,0,NA
221224,221,1,1,1,12,12,中國國民黨,9,3,0,NA
221230,221,1,1,1,1,96,中國國民黨,9,4,0,NA
221232,221,1,1,1,1,96,中國國民黨,9,4,0,NA
224102,224,3,97,1,1,96,中國國民黨,9,3,0,NA
224104,224,98,1,1,12,1,中國國民黨,9,3,0,NA
224107,224,96,92,96,12,12,沒有投票權(跳答h8),9,0,0,NA
224109,224,2,97,97,12,12,中國國民黨,9,0,1,NA
224110,224,2,2,19,12,12,時代力量,9,0,3,*
224111,224,3,1,1,1,96,中國國民黨,9,4,0,NA
224113,224,1,1,3,12,12,中國國民黨,9,3,0,NA
224114,224,1,1,19,12,1,中國國民黨,9,3,1,NA
224117,224,96,92,96,12,12,沒有投票權(跳答h8),9,0,0,NA
224118,224,2,97,2,12,2,時代力量,9,0,3,*
224119,224,1,1,1,1,96,中國國民黨,9,4,0,NA
224120,224,2,97,97,12,2,中國國民黨,9,0,2,NA
224123,224,1,1,1,1,96,中國國民黨,9,4,0,NA
224201,224,2,19,2,2,96,時代力量,9,0,4,NA
224205,224,2,2,2,12,2,時代力量,9,0,4,*
224206,224,2,2,2,2,96,時代力量,9,0,4,*
224207,224,96,96,96,9,1,中國國民黨,9,2,0,NA
224208,224,96,96,96,10,10,中國國民黨,9,0,2,NA
224211,224,96,96,96,12,12,中國國民黨,9,0,0,NA
224212,224,96,96,96,12,2,中國國民黨,9,0,1,NA
224214,224,1,97,97,1,96,中國國民黨,9,2,0,NA
224216,224,98,98,98,12,12,中國國民黨,9,0,0,NA
224217,224,2,97,97,12,12,中國國民黨,9,0,1,NA
224219,224,1,1,1,1,96,中國國民黨,9,4,0,NA
224220,224,96,92,96,12,2,沒有投票權(跳答h8),9,0,1,NA
224222,224,96,96,96,12,9,中國國民黨,9,1,0,NA
224223,224,1,97,97,12,12,中國國民黨,9,1,0,NA
231102,231,2,9,9,8,96,綠黨社會民主黨聯盟,9,0,3,NA
231103,231,96,96,96,12,1,中國國民黨,9,1,0,NA
231105,231,2,2,2,2,96,民主進步黨,9,0,4,NA
231106,231,2,2,2,2,96,民主進步黨,9,0,4,NA
231112,231,98,98,98,98,98,中國國民黨,9,0,0,NA
231113,231,2,19,24,12,2,綠黨社會民主黨聯盟,9,0,3,NA
231116,231,1,4,1,12,12,中國國民黨,9,2,0,NA
231117,231,2,1,1,12,12,中國國民黨,9,2,1,NA
231122,231,1,1,1,1,96,中國國民黨,9,4,0,NA
231124,231,2,2,2,2,96,民主進步黨,9,0,4,NA
231135,231,96,96,96,12,12,中國國民黨,9,0,0,NA
231136,231,2,1,1,12,1,中國國民黨,9,3,1,NA
231138,231,96,96,96,12,1,中國國民黨,9,1,0,NA
231205,231,2,19,19,7,96,綠黨社會民主黨聯盟,9,0,4,NA
231210,231,98,1,97,9,12,中國國民黨,9,2,0,NA
231211,231,96,96,96,12,1,中國國民黨,9,1,0,NA
231213,231,96,92,96,1,96,沒有投票權(跳答h8),9,1,0,NA
231214,231,1,1,1,1,96,中國國民黨,9,4,0,NA
231216,231,1,1,1,12,1,中國國民黨,9,4,0,NA
231217,231,2,2,2,2,96,民主進步黨,9,0,4,NA
231221,231,96,96,96,12,1,中國國民黨,9,1,0,NA
231222,231,3,1,21,9,1,中國國民黨,9,4,0,NA
231225,231,1,1,1,1,96,中國國民黨,9,4,0,NA
231232,231,2,2,19,12,12,民主進步黨,9,0,3,NA
231233,231,2,2,2,2,96,民主進步黨,9,0,4,NA
231240,231,2,2,2,12,12,民主進步黨,9,0,3,NA
231241,231,2,19,1,12,12,中國國民黨,9,1,2,NA
234105,234,96,92,96,12,10,沒有投票權(跳答h8),9,0,1,NA
234106,234,2,2,2,2,96,NA,9,0,4,NA
234114,234,2,97,97,12,12,中國國民黨,9,0,1,NA
234116,234,2,2,19,2,96,NA,9,0,4,NA
234117,234,2,98,91,12,12,中國國民黨,9,0,1,NA
234119,234,2,97,97,12,12,NA,9,0,1,NA
234124,234,96,96,96,1,96,中國國民黨,9,1,0,NA
234125,234,2,8,19,2,96,無黨籍及未經政黨推薦,9,0,3,NA
234127,234,96,96,96,1,96,中國國民黨,9,1,0,NA
234128,234,2,1,1,12,12,中國國民黨,9,2,1,NA
234129,234,2,9,97,10,10,NA,9,0,4,NA
234138,234,1,1,1,9,1,中國國民黨,9,5,0,NA
234139,234,2,2,21,10,2,NA,9,0,4,NA
234140,234,96,96,96,12,12,中國國民黨,9,0,0,NA
234141,234,3,1,1,12,12,中國國民黨,9,3,0,NA
234143,234,1,1,1,12,1,中國國民黨,9,4,0,NA
234206,234,96,92,96,1,96,沒有投票權(跳答h8),9,1,0,NA
234207,234,1,1,1,1,96,中國國民黨,9,4,0,NA
234208,234,2,2,2,10,10,NA,9,0,5,NA
234209,234,2,2,97,12,10,NA,9,0,3,NA
234210,234,98,98,98,98,98,中國國民黨,9,0,0,NA
234211,234,2,8,9,7,96,無黨籍及未經政黨推薦,9,0,3,NA
234214,234,2,1,2,12,12,中國國民黨,9,1,2,NA
234215,234,1,1,3,1,96,中國國民黨,9,4,0,NA
234219,234,96,96,96,12,12,中國國民黨,9,0,0,NA
234221,234,96,92,96,12,7,沒有投票權(跳答h8),9,0,1,NA
234224,234,97,97,97,12,12,中國國民黨,9,0,0,NA
234226,234,98,98,98,98,98,中國國民黨,9,0,0,NA
234229,234,1,1,1,1,96,中國國民黨,9,4,0,NA
234231,234,2,97,2,2,96,NA,9,0,3,NA
234239,234,98,91,91,12,12,投廢票,9,0,0,NA
234243,234,96,96,96,12,12,中國國民黨,9,0,0,NA
235101,235,2,1,9,12,8,中國國民黨,9,1,2,NA
235102,235,98,98,98,98,98,中國國民黨,9,0,0,NA
235105,235,1,3,1,12,12,中國國民黨,9,3,0,*
235109,235,1,3,1,12,9,中國國民黨,9,4,0,*
235111,235,96,96,96,12,12,民主進步黨,9,0,0,NA
235120,235,2,29,2,10,10,中華民國機車黨,9,0,4,NA
235121,235,97,97,97,12,12,中國國民黨,9,0,0,NA
235128,235,2,1,19,12,12,中國國民黨,9,1,2,NA
235133,235,98,98,98,12,12,民主進步黨,9,0,0,NA
235135,235,1,1,1,9,9,中國國民黨,9,5,0,NA
235136,235,96,96,96,12,12,中國國民黨,9,0,0,NA
235137,235,2,2,2,2,96,民主進步黨,9,0,4,NA
235202,235,96,96,96,1,96,中國國民黨,9,1,0,NA
235208,235,98,98,98,98,98,中國國民黨,9,0,0,NA
235210,235,3,1,19,12,9,中國國民黨,9,3,1,NA
235211,235,1,1,1,12,9,中國國民黨,9,4,0,NA
235212,235,1,1,1,1,96,中國國民黨,9,4,0,NA
235213,235,1,2,2,12,10,民主進步黨,9,1,3,NA
235215,235,98,98,98,12,12,民主進步黨,9,0,0,NA
235217,235,96,96,96,12,12,民主進步黨,9,0,0,NA
235221,235,96,96,96,12,12,中國國民黨,9,0,0,NA
235222,235,98,1,1,1,96,中國國民黨,9,3,0,NA
235223,235,2,91,2,12,10,投廢票,9,0,3,NA
235224,235,3,4,4,12,4,中國國民黨,9,3,0,*
235225,235,3,1,1,12,9,中國國民黨,9,4,0,NA
235230,235,2,2,2,2,96,民主進步黨,9,0,4,NA
235232,235,96,96,96,12,12,民主進步黨,9,0,0,NA
235234,235,98,97,97,12,12,民主進步黨,9,0,0,NA
235235,235,2,2,2,10,10,民主進步黨,9,0,5,NA
235239,235,96,96,96,12,12,中國國民黨,9,0,0,NA
239101,239,96,96,96,12,12,民主進步黨,9,0,0,NA
239102,239,2,2,2,2,96,民主進步黨,9,0,4,NA
