id,zip,h5,h6r,h7,h8,h9,party,term,bluepoints,greenpoints,wonelection
744106,744,96,96,96,12,12,民主進步黨,9,0,0,NA
744108,744,96,96,96,12,12,民主進步黨,9,0,0,NA
744111,744,2,2,2,12,12,民主進步黨,9,0,3,NA
744114,744,96,96,96,12,12,民主進步黨,9,0,0,NA
744115,744,1,1,1,1,96,中國國民黨,9,4,0,NA
744116,744,2,2,2,2,96,民主進步黨,9,0,4,NA
744117,744,2,2,2,12,2,民主進步黨,9,0,4,NA
744118,744,3,4,4,12,12,中國國民黨,9,2,0,NA
744120,744,96,96,96,12,12,中國國民黨,9,0,0,NA
744201,744,1,1,1,12,12,中國國民黨,9,3,0,NA
744204,744,2,2,2,12,12,民主進步黨,9,0,3,NA
744206,744,2,2,19,12,12,民主進步黨,9,0,3,NA
744207,744,98,98,98,12,12,中國國民黨,9,0,0,NA
744208,744,2,2,19,2,96,民主進步黨,9,0,4,NA
744211,744,2,2,2,2,96,民主進步黨,9,0,4,NA
744213,744,96,96,96,12,12,中國國民黨,9,0,0,NA
744217,744,96,96,96,2,96,民主進步黨,9,0,1,NA
744222,744,2,2,2,12,12,民主進步黨,9,0,3,NA
744223,744,96,96,96,12,12,民主進步黨,9,0,0,NA
802104,802,2,2,2,2,96,民主進步黨,9,0,4,NA
802111,802,2,2,2,12,1,民主進步黨,9,1,3,NA
802112,802,1,1,1,12,12,中國國民黨,9,3,0,NA
802113,802,2,97,2,12,12,民主進步黨,9,0,2,NA
802115,802,2,2,2,10,2,民主進步黨,9,0,5,NA
802117,802,4,1,91,12,12,中國國民黨,9,1,0,NA
802120,802,1,1,3,9,1,中國國民黨,9,5,0,NA
802121,802,98,98,98,12,12,中國國民黨,9,0,0,NA
802122,802,2,2,1,12,12,民主進步黨,9,1,2,NA
802123,802,1,1,1,9,1,中國國民黨,9,5,0,NA
802124,802,2,2,2,2,96,民主進步黨,9,0,4,NA
802125,802,2,2,2,1,96,民主進步黨,9,1,3,NA
802129,802,96,92,96,12,12,沒有投票權(跳答h8),9,0,0,NA
802134,802,2,2,2,2,96,民主進步黨,9,0,4,NA
802202,802,2,97,2,12,12,民主進步黨,9,0,2,NA
802204,802,3,4,3,12,12,中國國民黨,9,2,0,NA
802205,802,4,19,19,12,12,時代力量,9,0,2,NA
802206,802,2,2,2,12,2,民主進步黨,9,0,4,NA
802207,802,96,96,96,12,3,中國國民黨,9,1,0,NA
802208,802,96,96,96,12,12,民主進步黨,9,0,0,NA
802209,802,2,2,19,12,12,民主進步黨,9,0,3,NA
802210,802,96,96,96,12,1,中國國民黨,9,1,0,NA
802211,802,2,2,19,2,96,民主進步黨,9,0,4,NA
802213,802,1,1,1,12,12,中國國民黨,9,3,0,NA
802215,802,96,96,96,12,2,中國國民黨,9,0,1,NA
802216,802,1,91,91,1,96,投廢票,9,2,0,NA
802220,802,96,92,96,12,8,沒有投票權(跳答h8),9,0,0,NA
802221,802,2,2,19,7,96,民主進步黨,9,0,4,NA
802222,802,96,96,96,12,12,中國國民黨,9,0,0,NA
802223,802,2,2,2,7,96,民主進步黨,9,0,4,NA
802224,802,3,19,23,12,7,時代力量,9,1,2,NA
802226,802,2,2,2,1,96,民主進步黨,9,1,3,NA
802228,802,96,96,96,12,12,民主進步黨,9,0,0,NA
802229,802,96,96,96,12,12,中國國民黨,9,0,0,NA
802232,802,96,96,96,12,12,民主進步黨,9,0,0,NA
802233,802,3,97,97,12,12,中國國民黨,9,1,0,NA
804101,804,96,96,96,12,12,中國國民黨,9,0,0,NA
804102,804,96,92,96,12,12,沒有投票權(跳答h8),9,0,0,NA
804105,804,96,96,96,1,96,中國國民黨,9,1,0,NA
804107,804,1,1,1,1,96,中國國民黨,9,4,0,NA
804109,804,96,96,96,12,1,中國國民黨,9,1,0,NA
804115,804,1,1,1,1,96,中國國民黨,9,4,0,NA
804116,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804119,804,1,1,4,4,96,中國國民黨,9,4,0,NA
804120,804,2,2,6,12,12,民主進步黨,9,0,3,NA
804121,804,2,1,1,12,12,中國國民黨,9,2,1,NA
804122,804,1,1,1,1,96,中國國民黨,9,4,0,NA
804123,804,2,2,91,12,12,民主進步黨,9,0,2,NA
804125,804,98,98,98,12,12,中國國民黨,9,0,0,NA
804128,804,1,1,1,12,12,中國國民黨,9,3,0,NA
804129,804,2,19,19,7,96,民主進步黨,9,0,4,*
804130,804,2,97,6,12,12,民主進步黨,9,0,2,NA
804131,804,3,97,97,12,12,中國國民黨,9,1,0,NA
804133,804,96,96,96,12,12,民主進步黨,9,0,0,NA
804135,804,2,2,2,12,12,民主進步黨,9,0,3,NA
804136,804,1,1,1,1,96,中國國民黨,9,4,0,NA
804201,804,2,97,97,12,12,中國國民黨,9,0,1,NA
804204,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804205,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804208,804,2,2,2,12,12,民主進步黨,9,0,3,NA
804209,804,96,92,96,2,96,沒有投票權(跳答h8),9,0,1,NA
804210,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804211,804,2,2,2,5,96,民主進步黨,9,0,4,NA
804212,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804213,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804215,804,2,2,2,12,2,民主進步黨,9,0,4,NA
804216,804,2,2,2,12,12,民主進步黨,9,0,3,NA
804219,804,2,2,2,12,12,民主進步黨,9,0,3,NA
804220,804,3,91,91,12,12,投廢票,9,1,0,NA
804221,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804223,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804224,804,2,97,97,12,12,民主進步黨,9,0,1,NA
804227,804,2,2,1,12,12,民主進步黨,9,1,2,NA
804231,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804233,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804234,804,2,2,2,2,96,民主進步黨,9,0,4,NA
804236,804,2,2,2,12,12,民主進步黨,9,0,3,NA
806105,806,96,96,96,2,96,民主進步黨,9,0,1,NA
806106,806,4,1,1,12,9,中國國民黨,9,3,0,NA
806107,806,1,1,1,1,96,中國國民黨,9,4,0,NA
806109,806,98,98,98,12,12,中國國民黨,9,0,0,NA
806110,806,98,97,97,12,12,中國國民黨,9,0,0,NA
806113,806,2,2,97,10,10,民主進步黨,9,0,4,NA
806115,806,2,2,19,2,96,民主進步黨,9,0,4,NA
806116,806,96,96,96,6,96,民主進步黨,9,0,0,NA
806117,806,1,1,1,1,96,中國國民黨,9,4,0,NA
806119,806,96,96,96,10,10,中國國民黨,9,0,2,NA
806120,806,2,2,18,12,12,民主進步黨,9,0,2,NA
806121,806,2,2,2,2,96,民主進步黨,9,0,4,NA
806123,806,96,96,96,12,10,中國國民黨,9,0,1,NA
806124,806,2,2,2,2,96,民主進步黨,9,0,4,NA
806128,806,3,97,1,12,12,民主進步黨,9,2,0,NA
806129,806,2,2,2,10,10,民主進步黨,9,0,5,NA
806132,806,98,1,1,1,96,中國國民黨,9,3,0,NA
806202,806,98,91,91,12,12,投廢票,9,0,0,NA
806203,806,2,2,2,2,96,民主進步黨,9,0,4,NA
806217,806,2,2,2,2,96,民主進步黨,9,0,4,NA
806221,806,4,19,97,12,12,時代力量,9,0,1,NA
806223,806,98,97,97,12,12,民主進步黨,9,0,0,NA
806224,806,96,96,96,12,10,民主進步黨,9,0,1,NA
806225,806,96,96,96,9,9,中國國民黨,9,2,0,NA
806226,806,1,1,1,1,96,中國國民黨,9,4,0,NA
806227,806,96,96,96,12,1,中國國民黨,9,1,0,NA
806228,806,96,96,96,12,12,中國國民黨,9,0,0,NA
806229,806,98,97,97,97,12,中國國民黨,9,0,0,NA
806231,806,98,98,98,12,12,民主進步黨,9,0,0,NA
807101,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807104,807,96,96,96,12,12,中國國民黨,9,0,0,NA
807107,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807108,807,96,96,96,12,12,中國國民黨,9,0,0,NA
807109,807,1,1,1,1,96,中國國民黨,9,4,0,NA
807110,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807113,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807114,807,2,2,2,11,2,民主進步黨,9,0,4,NA
807115,807,1,1,1,1,96,中國國民黨,9,4,0,NA
807116,807,96,92,96,2,96,沒有投票權(跳答h8),9,0,1,NA
807118,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807119,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807120,807,1,1,1,1,96,中國國民黨,9,4,0,NA
807121,807,2,2,2,12,12,民主進步黨,9,0,3,NA
807123,807,1,1,1,12,12,中國國民黨,9,3,0,NA
807124,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807126,807,96,96,96,12,12,中國國民黨,9,0,0,NA
807128,807,1,1,1,1,96,中國國民黨,9,4,0,NA
807129,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807131,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807133,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807135,807,1,1,1,1,96,中國國民黨,9,4,0,NA
807136,807,3,1,97,1,96,中國國民黨,9,3,0,NA
807201,807,96,96,96,12,12,中國國民黨,9,0,0,NA
807205,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807209,807,96,96,96,2,96,民主進步黨,9,0,1,NA
807210,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807211,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807212,807,3,21,21,8,96,中國國民黨,9,1,0,NA
807213,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807214,807,1,1,1,1,96,中國國民黨,9,4,0,NA
807215,807,3,97,97,2,96,中國國民黨,9,1,1,NA
807216,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807217,807,96,96,96,12,12,民主進步黨,9,0,0,NA
807220,807,96,96,96,12,12,民主進步黨,9,0,0,NA
807222,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807223,807,2,2,2,12,12,民主進步黨,9,0,3,NA
807227,807,1,1,1,1,96,中國國民黨,9,4,0,NA
807229,807,96,96,96,12,12,中國國民黨,9,0,0,NA
807231,807,2,1,2,12,12,中國國民黨,9,1,2,NA
807232,807,96,96,96,1,96,中國國民黨,9,1,0,NA
807233,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807234,807,1,1,1,1,96,中國國民黨,9,4,0,NA
807235,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807237,807,2,2,2,2,96,民主進步黨,9,0,4,NA
807238,807,2,91,91,12,12,投廢票,9,0,1,NA
815101,815,2,2,2,2,96,民主進步黨,9,0,4,NA
815102,815,2,2,6,2,96,民主進步黨,9,0,4,NA
815103,815,2,2,2,12,10,民主進步黨,9,0,4,NA
815104,815,2,2,19,12,7,民主進步黨,9,0,4,NA
815105,815,2,1,19,12,12,中國國民黨,9,1,2,NA
815106,815,3,1,1,12,12,中國國民黨,9,3,0,NA
815108,815,3,4,4,12,12,中國國民黨,9,2,0,NA
815113,815,2,2,2,2,96,民主進步黨,9,0,4,NA
815114,815,2,2,2,2,96,民主進步黨,9,0,4,NA
815115,815,2,2,2,7,96,民主進步黨,9,0,4,NA
815118,815,1,1,1,1,96,中國國民黨,9,4,0,NA
815122,815,2,97,97,12,12,民主進步黨,9,0,1,NA
815123,815,4,91,91,12,12,投廢票,9,0,0,NA
815124,815,2,2,2,2,96,民主進步黨,9,0,4,NA
815126,815,2,2,9,12,2,民主進步黨,9,0,4,NA
815127,815,2,1,19,12,12,中國國民黨,9,1,2,NA
815128,815,2,2,2,2,96,民主進步黨,9,0,4,NA
815202,815,2,2,2,1,96,民主進步黨,9,1,3,NA
815205,815,3,8,2,12,8,中國國民黨,9,1,1,NA
815207,815,2,2,2,12,10,民主進步黨,9,0,4,NA
815209,815,2,2,2,12,12,民主進步黨,9,0,3,NA
815210,815,96,96,96,12,12,民主進步黨,9,0,0,NA
815211,815,1,97,97,12,9,中國國民黨,9,2,0,NA
815212,815,1,1,1,11,9,中國國民黨,9,4,0,NA
815215,815,2,2,19,12,12,民主進步黨,9,0,3,NA
815219,815,1,1,24,1,96,中國國民黨,9,3,0,NA
815221,815,2,2,2,2,96,民主進步黨,9,0,4,NA
815222,815,2,2,2,2,96,民主進步黨,9,0,4,NA
815223,815,2,2,2,1,96,民主進步黨,9,1,3,NA
815226,815,2,2,2,12,12,民主進步黨,9,0,3,NA
815228,815,2,2,2,2,96,民主進步黨,9,0,4,NA
815232,815,2,97,2,10,10,民主進步黨,9,0,4,*
832101,832,96,96,96,1,96,民主進步黨,9,1,0,NA
832102,832,2,2,2,10,2,民主進步黨,9,0,5,NA
832103,832,2,2,2,2,96,民主進步黨,9,0,4,NA
832104,832,2,2,2,2,96,民主進步黨,9,0,4,NA
832105,832,2,2,2,12,2,民主進步黨,9,0,4,NA
832107,832,2,2,6,12,2,民主進步黨,9,0,4,NA
832108,832,96,96,96,12,1,中國國民黨,9,1,0,NA
832109,832,2,91,91,12,12,投廢票,9,0,1,NA
832112,832,1,1,1,1,96,中國國民黨,9,4,0,NA
832115,832,3,19,19,12,12,中國國民黨,9,1,2,NA
832117,832,2,19,2,12,12,民主進步黨,9,0,3,*
832120,832,1,1,1,9,9,中國國民黨,9,5,0,NA
832121,832,2,1,2,12,12,中國國民黨,9,1,2,NA
832122,832,4,91,91,12,12,投廢票,9,0,0,NA
832123,832,2,2,2,7,96,民主進步黨,9,0,4,NA
832124,832,2,2,2,12,12,民主進步黨,9,0,3,NA
832127,832,98,98,98,98,98,中國國民黨,9,0,0,NA
832202,832,2,2,91,12,12,民主進步黨,9,0,2,NA
832203,832,98,98,98,12,12,民主進步黨,9,0,0,NA
832204,832,97,97,97,12,12,民主進步黨,9,0,0,NA
832205,832,2,2,18,12,12,民主進步黨,9,0,2,NA
832206,832,96,96,96,12,12,民主進步黨,9,0,0,NA
832207,832,96,96,96,12,9,中國國民黨,9,1,0,NA
832209,832,3,91,91,12,12,投廢票,9,1,0,NA
832210,832,98,97,2,12,12,民主進步黨,9,0,1,NA
832211,832,96,96,96,1,96,中國國民黨,9,1,0,NA
832214,832,3,97,10,12,12,民主進步黨,9,1,0,NA
832215,832,2,2,2,12,12,民主進步黨,9,0,3,NA
832217,832,1,1,1,1,96,中國國民黨,9,4,0,NA
832218,832,3,97,97,12,1,中國國民黨,9,2,0,NA
832219,832,2,2,2,2,96,民主進步黨,9,0,4,NA
832220,832,96,96,96,12,12,中國國民黨,9,0,0,NA
832223,832,2,2,19,12,12,民主進步黨,9,0,3,NA
832225,832,3,2,23,12,12,民主進步黨,9,1,1,NA
832226,832,96,96,96,12,12,民主進步黨,9,0,0,NA
832227,832,98,98,98,12,12,中國國民黨,9,0,0,NA
843101,843,98,1,1,1,96,中國國民黨,9,3,0,NA
843102,843,96,96,96,2,96,民主進步黨,9,0,1,NA
843104,843,2,2,2,2,96,民主進步黨,9,0,4,NA
843105,843,98,98,98,98,98,民主進步黨,9,0,0,NA
843108,843,2,2,2,2,96,民主進步黨,9,0,4,NA
843110,843,2,2,2,12,12,民主進步黨,9,0,3,NA
843111,843,98,98,98,98,12,民主進步黨,9,0,0,NA
843112,843,96,96,96,12,12,中國國民黨,9,0,0,NA
843116,843,2,2,97,12,12,民主進步黨,9,0,2,NA
843117,843,2,2,2,10,10,民主進步黨,9,0,5,NA
843119,843,97,97,97,11,11,中國國民黨,9,0,0,NA
843122,843,98,2,2,2,96,民主進步黨,9,0,3,NA
843125,843,2,2,2,2,96,民主進步黨,9,0,4,NA
843126,843,98,98,98,12,12,民主進步黨,9,0,0,NA
843202,843,3,1,1,1,96,中國國民黨,9,4,0,NA
843203,843,3,1,4,4,96,中國國民黨,9,4,0,NA
843204,843,1,1,1,1,96,中國國民黨,9,4,0,NA
843205,843,2,6,2,12,12,民主進步黨,9,0,3,*
843206,843,2,2,19,2,96,民主進步黨,9,0,4,NA
843207,843,98,98,97,12,12,中國國民黨,9,0,0,NA
843208,843,98,2,97,98,98,民主進步黨,9,0,1,NA
843212,843,2,2,2,2,96,民主進步黨,9,0,4,NA
843213,843,2,1,1,12,12,中國國民黨,9,2,1,NA
843214,843,98,98,98,98,98,民主進步黨,9,0,0,NA
843216,843,96,96,96,98,98,民主進步黨,9,0,0,NA
843218,843,2,2,97,12,12,民主進步黨,9,0,2,NA
843219,843,2,2,2,2,96,民主進步黨,9,0,4,NA
843223,843,98,98,98,98,98,中國國民黨,9,0,0,NA
843224,843,1,1,1,1,96,中國國民黨,9,4,0,NA
843225,843,2,2,2,2,96,民主進步黨,9,0,4,NA
843226,843,2,97,19,12,12,民主進步黨,9,0,2,NA
843227,843,2,2,2,2,96,民主進步黨,9,0,4,NA
900101,900,3,1,24,12,12,中國國民黨,9,2,0,NA
900102,900,96,96,96,12,12,民主進步黨,9,0,0,NA
900103,900,1,3,19,12,12,中國國民黨,9,2,1,NA
900105,900,2,2,2,2,96,民主進步黨,9,0,4,NA
900106,900,2,2,2,2,96,民主進步黨,9,0,4,NA
900107,900,4,97,97,12,12,民主進步黨,9,0,0,NA
900108,900,2,2,3,12,12,民主進步黨,9,1,2,NA
900112,900,2,4,4,12,12,中國國民黨,9,1,1,NA
900114,900,96,96,96,2,96,民主進步黨,9,0,1,NA
900115,900,2,2,2,2,96,民主進步黨,9,0,4,NA
900117,900,2,2,2,2,96,民主進步黨,9,0,4,NA
900119,900,3,26,4,12,12,民主進步黨,9,2,0,NA
900121,900,2,97,97,12,12,民主進步黨,9,0,1,NA
900123,900,97,97,97,12,12,中國國民黨,9,0,0,NA
900125,900,97,1,1,2,96,中國國民黨,9,2,1,NA
900126,900,97,9,1,12,9,中國國民黨,9,2,1,NA
900128,900,2,2,2,2,96,民主進步黨,9,0,4,NA
900129,900,1,1,1,1,96,中國國民黨,9,4,0,NA
900130,900,2,2,1,12,12,民主進步黨,9,1,2,NA
900131,900,2,2,6,10,7,民主進步黨,9,0,5,NA
900202,900,96,96,96,12,12,中國國民黨,9,0,0,NA
900206,900,2,2,2,2,96,民主進步黨,9,0,4,NA
900207,900,98,97,97,12,12,民主進步黨,9,0,0,NA
900208,900,2,1,2,10,10,中國國民黨,9,1,4,NA
900209,900,96,96,96,12,8,中國國民黨,9,0,0,NA
900211,900,2,19,2,12,10,民主進步黨,9,0,4,*
900213,900,96,96,96,8,96,民主進步黨,9,0,0,NA
900214,900,2,2,97,12,12,民主進步黨,9,0,2,NA
900218,900,96,92,96,2,96,沒有投票權(跳答h8),9,0,1,NA
900219,900,2,1,1,12,12,中國國民黨,9,2,1,NA
900220,900,2,2,2,2,96,民主進步黨,9,0,4,NA
900221,900,98,98,98,12,12,中國國民黨,9,0,0,NA
900223,900,2,1,19,1,96,中國國民黨,9,2,2,NA
900224,900,2,2,6,2,96,民主進步黨,9,0,4,NA
900225,900,2,2,2,12,12,民主進步黨,9,0,3,NA
900230,900,96,96,96,12,12,民主進步黨,9,0,0,NA
912101,912,96,96,96,12,12,中國國民黨,9,0,0,NA
912102,912,2,2,2,2,96,民主進步黨,9,0,4,NA
912103,912,1,1,1,1,96,中國國民黨,9,4,0,NA
912105,912,96,92,96,6,96,沒有投票權(跳答h8),9,0,0,NA
912106,912,2,98,2,12,12,民主進步黨,9,0,2,NA
912107,912,96,92,96,2,96,沒有投票權(跳答h8),9,0,1,NA
912108,912,3,1,19,7,96,中國國民黨,9,2,2,NA
912110,912,2,1,1,1,96,中國國民黨,9,3,1,NA
912111,912,2,2,2,2,96,民主進步黨,9,0,4,NA
912112,912,2,2,97,12,2,民主進步黨,9,0,3,NA
912113,912,97,97,97,12,12,民主進步黨,9,0,0,NA
912114,912,1,1,1,1,96,中國國民黨,9,4,0,NA
912115,912,1,1,1,12,1,中國國民黨,9,4,0,NA
912118,912,2,2,2,12,12,民主進步黨,9,0,3,NA
912120,912,2,2,2,2,96,民主進步黨,9,0,4,NA
912121,912,96,96,96,12,12,中國國民黨,9,0,0,NA
912122,912,96,96,96,12,12,民主進步黨,9,0,0,NA
912123,912,1,1,1,1,96,中國國民黨,9,4,0,NA
912124,912,2,2,2,12,12,民主進步黨,9,0,3,NA
912125,912,2,2,2,2,96,民主進步黨,9,0,4,NA
912126,912,97,97,97,12,12,民主進步黨,9,0,0,NA
912201,912,1,1,1,1,96,中國國民黨,9,4,0,NA
912202,912,2,2,2,2,96,民主進步黨,9,0,4,NA
912203,912,2,2,2,2,96,民主進步黨,9,0,4,NA
912204,912,2,2,2,2,96,民主進步黨,9,0,4,NA
912206,912,96,96,96,12,12,中國國民黨,9,0,0,NA
912208,912,98,98,98,12,12,中國國民黨,9,0,0,NA
912209,912,2,2,2,2,96,民主進步黨,9,0,4,NA
912210,912,98,98,98,12,12,中國國民黨,9,0,0,NA
912212,912,98,98,98,12,12,中國國民黨,9,0,0,NA
912213,912,98,98,98,12,12,民主進步黨,9,0,0,NA
912214,912,1,1,1,12,1,中國國民黨,9,4,0,NA
912215,912,1,1,1,1,96,中國國民黨,9,4,0,NA
912216,912,98,98,98,12,12,民主進步黨,9,0,0,NA
912217,912,98,2,2,12,2,民主進步黨,9,0,3,NA
912218,912,96,96,96,12,12,民主進步黨,9,0,0,NA
912219,912,2,2,2,2,96,民主進步黨,9,0,4,NA
912220,912,98,98,98,12,12,民主進步黨,9,0,0,NA
912221,912,2,2,2,12,12,民主進步黨,9,0,3,NA
912223,912,2,2,2,2,96,民主進步黨,9,0,4,NA
912224,912,2,2,1,12,12,民主進步黨,9,1,2,NA
912225,912,98,98,98,2,96,民主進步黨,9,0,1,NA
912227,912,96,96,96,12,12,民主進步黨,9,0,0,NA
950104,950,96,96,96,1,96,中國國民黨,9,1,0,NA
950105,950,2,98,98,12,12,民主進步黨,9,0,1,NA
950111,950,2,2,2,12,12,民主進步黨,9,0,3,NA
950115,950,2,2,2,12,12,民主進步黨,9,0,3,NA
950116,950,96,96,96,12,12,中國國民黨,9,0,0,NA
950118,950,2,2,4,2,96,民主進步黨,9,1,3,NA
950119,950,2,1,1,12,12,中國國民黨,9,2,1,NA
950120,950,96,92,96,12,12,沒有投票權(跳答h8),9,0,0,NA
950122,950,2,2,2,12,12,民主進步黨,9,0,3,NA
950124,950,2,1,1,12,12,中國國民黨,9,2,1,NA
954101,954,1,1,1,12,1,中國國民黨,9,4,0,NA
954102,954,2,2,2,12,12,民主進步黨,9,0,3,NA
954103,954,2,2,2,2,96,民主進步黨,9,0,4,NA
954106,954,1,1,1,1,96,中國國民黨,9,4,0,NA
954107,954,1,1,1,1,96,中國國民黨,9,4,0,NA
954108,954,96,96,96,12,12,民主進步黨,9,0,0,NA
954110,954,1,1,1,12,1,中國國民黨,9,4,0,NA
954111,954,1,1,1,12,12,中國國民黨,9,3,0,NA
954113,954,2,2,2,12,12,民主進步黨,9,0,3,NA
954119,954,1,1,1,1,96,中國國民黨,9,4,0,NA
954121,954,1,1,1,1,96,中國國民黨,9,4,0,NA
954122,954,1,1,1,1,96,中國國民黨,9,4,0,NA
954123,954,96,96,96,12,12,中國國民黨,9,0,0,NA
961101,961,1,90,1,1,96,民主進步黨,9,3,0,NA
961102,961,2,90,97,12,1,民主進步黨,9,1,1,NA
961104,961,2,2,2,12,12,民主進步黨,9,0,3,NA
961107,961,1,1,1,1,96,中國國民黨,9,4,0,NA
961109,961,96,96,96,12,9,民主進步黨,9,1,0,NA
961111,961,2,2,2,2,96,民主進步黨,9,0,4,NA
961113,961,96,96,96,12,9,中國國民黨,9,1,0,NA
961115,961,1,97,97,1,96,中國國民黨,9,2,0,NA
961117,961,1,98,1,1,96,中國國民黨,9,3,0,NA
961118,961,98,97,97,12,12,中國國民黨,9,0,0,NA
961121,961,2,1,4,12,12,中國國民黨,9,2,1,NA
973103,973,96,96,96,1,96,中國國民黨,9,1,0,NA
973104,973,2,2,2,12,12,民主進步黨,9,0,3,NA
973105,973,1,1,1,1,96,中國國民黨,9,4,0,NA
973108,973,2,97,97,12,12,民主進步黨,9,0,1,NA
973111,973,3,4,1,4,96,中國國民黨,9,3,0,NA
973112,973,96,96,96,12,98,無黨籍及未經政黨推薦,9,0,0,NA
973113,973,1,1,1,9,1,中國國民黨,9,5,0,NA
973115,973,1,1,9,9,12,中國國民黨,9,3,1,NA
973116,973,1,1,97,1,96,中國國民黨,9,3,0,NA
973117,973,96,96,96,12,12,中國國民黨,9,0,0,NA
973119,973,2,2,1,12,12,民主進步黨,9,1,2,NA
973120,973,3,19,97,12,12,中國國民黨,9,1,1,NA
973123,973,2,2,2,12,12,民主進步黨,9,0,3,NA
